Column1,Column2,Column3,Column4,NOTE
Start Time: 24-07-2020 12:03:34,,,,sensore n.66
End Time: 15-09-2020 12:33:34,,,,Centro stanza h=1.60 m
Data Number: 2546,,,,su treppiede
"Temperature (ºC) Max: 32,4 31-07-2020 12:33:34	 Min: 23,9 01-09-2020 08:33:34	 Avg: 28,41",,,,
"Relative Humidity (%) Max: 70,4 29-07-2020 03:03:34	 Min: 44,8 22-08-2020 15:03:34	 Avg: 58,92",,,,
"Dew Point (ºC) Max: 23,9 02-08-2020 22:03:34	 Min: 14,9 26-07-2020 05:33:34	 Avg: 19,52",,,,
,,,,
Record Time,Temperature (ºC),Relative Humidity (%),Dew Point (ºC),
30-08-2020 09:03:34,"28,7","63,0","20,96",
30-08-2020 09:33:34,"28,9","64,0","21,40",
30-08-2020 10:03:34,"28,9","64,7","21,58",
30-08-2020 10:33:34,"29,1","65,2","21,89",
30-08-2020 11:03:34,"29,5","64,8","22,17",
30-08-2020 11:33:34,"29,5","65,2","22,27",
30-08-2020 12:03:34,"29,8","64,4","22,35",
30-08-2020 12:33:34,"29,7","65,0","22,41",
30-08-2020 13:03:34,"30,0","64,4","22,54",
30-08-2020 13:33:34,"30,1","65,0","22,79",
30-08-2020 14:03:34,"30,0","65,6","22,85",
30-08-2020 14:33:34,"30,1","65,1","22,82",
30-08-2020 15:03:34,"30,0","65,8","22,90",
30-08-2020 15:33:34,"29,6","68,1","23,08",
30-08-2020 16:03:34,"29,2","67,6","22,58",
30-08-2020 16:33:34,"29,2","66,0","22,19",
30-08-2020 17:03:34,"29,1","64,3","21,67",
30-08-2020 17:33:34,"29,0","62,3","21,06",
30-08-2020 18:03:34,"28,9","61,7","20,80",
30-08-2020 18:33:34,"28,7","61,4","20,54",
30-08-2020 19:03:34,"28,6","59,6","19,96",
30-08-2020 19:33:34,"28,5","58,8","19,65",
30-08-2020 20:03:34,"28,5","59,7","19,90",
30-08-2020 20:33:34,"28,5","59,4","19,81",
30-08-2020 21:03:34,"28,4","60,6","20,04",
30-08-2020 21:33:34,"28,3","61,0","20,06",
30-08-2020 22:03:34,"28,2","60,4","19,80",
30-08-2020 22:33:34,"28,3","59,6","19,68",
30-08-2020 23:03:34,"28,2","59,1","19,45",
30-08-2020 23:33:34,"28,2","59,4","19,53",
31-08-2020 00:03:34,"28,1","58,8","19,28",
31-08-2020 00:33:34,"28,1","59,0","19,33",
31-08-2020 01:03:34,"28,0","59,5","19,37",
31-08-2020 01:33:34,"28,0","60,4","19,61",
31-08-2020 02:03:34,"28,0","60,1","19,53",
31-08-2020 02:33:34,"27,9","60,5","19,55",
31-08-2020 03:03:34,"28,0","60,8","19,72",
31-08-2020 03:33:34,"28,0","61,4","19,88",
31-08-2020 04:03:34,"27,9","61,7","19,86",
31-08-2020 04:33:34,"27,9","61,7","19,86",
31-08-2020 05:03:34,"27,9","61,7","19,86",
31-08-2020 05:33:34,"27,8","62,5","19,98",
31-08-2020 06:03:34,"27,7","63,5","20,14",
31-08-2020 06:33:34,"27,6","64,8","20,37",
31-08-2020 07:03:34,"27,2","66,3","20,37",
31-08-2020 07:33:34,"27,2","65,8","20,24",
31-08-2020 08:03:34,"27,0","66,1","20,13",
31-08-2020 08:33:34,"26,9","65,0","19,76",
31-08-2020 09:03:34,"26,8","64,4","19,52",
31-08-2020 09:33:34,"26,7","64,2","19,37",
31-08-2020 10:03:34,"26,7","64,0","19,32",
31-08-2020 10:33:34,"26,7","64,2","19,37",
31-08-2020 11:03:34,"26,4","66,1","19,56",
31-08-2020 11:33:34,"26,5","65,9","19,60",
31-08-2020 12:03:34,"26,5","65,9","19,60",
31-08-2020 12:33:34,"26,3","65,6","19,34",
31-08-2020 13:03:34,"26,1","65,8","19,20",
31-08-2020 13:33:34,"26,2","65,5","19,22",
31-08-2020 14:03:34,"26,1","66,0","19,25",
31-08-2020 14:33:34,"26,1","66,0","19,25",
31-08-2020 15:03:34,"25,8","64,0","18,47",
31-08-2020 15:33:34,"25,9","63,4","18,42",
31-08-2020 16:03:34,"26,0","63,3","18,48",
31-08-2020 16:33:34,"26,1","63,2","18,55",
31-08-2020 17:03:34,"26,0","62,1","18,18",
31-08-2020 17:33:34,"25,9","63,4","18,42",
31-08-2020 18:03:34,"25,9","63,9","18,54",
31-08-2020 18:33:34,"26,0","64,1","18,69",
31-08-2020 19:03:34,"26,0","64,8","18,86",
31-08-2020 19:33:34,"25,9","65,3","18,89",
31-08-2020 20:03:34,"25,8","65,1","18,74",
31-08-2020 20:33:34,"25,7","65,8","18,82",
31-08-2020 21:03:34,"25,6","64,7","18,46",
31-08-2020 21:33:34,"25,4","64,0","18,09",
31-08-2020 22:03:34,"25,4","64,3","18,17",
31-08-2020 22:33:34,"25,3","64,5","18,12",
31-08-2020 23:03:34,"25,3","64,4","18,10",
31-08-2020 23:33:34,"25,3","64,2","18,05",
01-09-2020 00:03:34,"25,1","64,2","17,86",
01-09-2020 00:33:34,"25,1","64,0","17,81",
01-09-2020 01:03:34,"25,0","63,9","17,69",
01-09-2020 01:33:34,"24,9","63,9","17,60",
01-09-2020 02:03:34,"24,8","63,7","17,45",
01-09-2020 02:33:34,"24,8","63,2","17,33",
01-09-2020 03:03:34,"24,7","62,8","17,13",
01-09-2020 03:33:34,"24,6","62,0","16,84",
01-09-2020 04:03:34,"24,5","61,8","16,69",
01-09-2020 04:33:34,"24,4","61,4","16,49",
01-09-2020 05:03:34,"24,4","60,9","16,37",
01-09-2020 05:33:34,"24,3","60,9","16,27",
01-09-2020 06:03:34,"24,2","60,9","16,18",
01-09-2020 06:33:34,"24,1","60,5","15,98",
01-09-2020 07:03:34,"24,1","60,5","15,98",
01-09-2020 07:33:34,"24,2","60,5","16,08",
01-09-2020 08:03:34,"24,4","60,6","16,29",
01-09-2020 08:33:34,"23,9","61,0","15,92",
01-09-2020 09:03:34,"23,9","61,0","15,92",
01-09-2020 09:33:34,"24,2","61,4","16,31",
01-09-2020 10:03:34,"25,2","60,1","16,91",
01-09-2020 10:33:34,"25,6","57,7","16,64",
01-09-2020 11:03:34,"25,9","56,3","16,53",
01-09-2020 11:33:34,"26,1","55,5","16,49",
01-09-2020 12:03:34,"26,2","55,1","16,47",
01-09-2020 12:33:34,"26,5","55,3","16,81",
01-09-2020 13:03:34,"26,7","54,5","16,77",
01-09-2020 13:33:34,"26,7","54,5","16,77",
01-09-2020 14:03:34,"26,9","53,9","16,78",
01-09-2020 14:33:34,"26,9","53,1","16,54",
01-09-2020 15:03:34,"26,9","52,4","16,33",
01-09-2020 15:33:34,"26,9","52,5","16,36",
01-09-2020 16:03:34,"26,8","52,5","16,27",
01-09-2020 16:33:34,"26,8","52,2","16,18",
01-09-2020 17:03:34,"26,6","53,7","16,44",
01-09-2020 17:33:34,"26,3","54,8","16,48",
01-09-2020 18:03:34,"26,1","55,9","16,61",
01-09-2020 18:33:34,"26,0","56,6","16,71",
01-09-2020 19:03:34,"25,9","56,7","16,65",
01-09-2020 19:33:34,"25,8","56,6","16,52",
01-09-2020 20:03:34,"25,7","57,2","16,60",
01-09-2020 20:33:34,"25,7","57,3","16,62",
01-09-2020 21:03:34,"25,5","58,6","16,79",
01-09-2020 21:33:34,"25,4","59,0","16,80",
01-09-2020 22:03:34,"25,3","59,5","16,84",
01-09-2020 22:33:34,"25,2","60,2","16,93",
01-09-2020 23:03:34,"25,1","60,3","16,87",
01-09-2020 23:33:34,"25,1","60,8","17,00",
02-09-2020 00:03:34,"25,0","60,9","16,93",
02-09-2020 00:33:34,"25,0","61,6","17,11",
02-09-2020 01:03:34,"24,9","61,9","17,09",
02-09-2020 01:33:34,"24,9","62,0","17,12",
02-09-2020 02:03:34,"24,9","61,5","16,99",
02-09-2020 02:33:34,"24,8","61,4","16,87",
02-09-2020 03:03:34,"24,7","61,1","16,70",
02-09-2020 03:33:34,"24,7","61,9","16,90",
02-09-2020 04:03:34,"24,6","62,1","16,86",
02-09-2020 04:33:34,"24,5","62,1","16,77",
02-09-2020 05:03:34,"24,5","61,8","16,69",
02-09-2020 05:33:34,"24,4","62,0","16,65",
02-09-2020 06:03:34,"24,4","61,6","16,55",
02-09-2020 06:33:34,"24,4","61,5","16,52",
02-09-2020 07:03:34,"24,4","60,7","16,32",
02-09-2020 07:33:34,"24,5","60,2","16,28",
02-09-2020 08:03:34,"24,7","59,3","16,23",
02-09-2020 08:33:34,"25,0","58,5","16,30",
02-09-2020 09:03:34,"25,2","57,6","16,24",
02-09-2020 09:33:34,"25,2","58,1","16,38",
02-09-2020 10:03:34,"25,6","57,3","16,53",
02-09-2020 10:33:34,"25,9","57,2","16,78",
02-09-2020 11:03:34,"26,2","57,5","17,15",
02-09-2020 11:33:34,"26,4","56,7","17,11",
02-09-2020 12:03:34,"26,5","57,3","17,37",
02-09-2020 12:33:34,"26,3","56,3","16,91",
02-09-2020 13:03:34,"26,2","56,4","16,84",
02-09-2020 13:33:34,"26,3","56,0","16,82",
02-09-2020 14:03:34,"26,3","55,1","16,57",
02-09-2020 14:33:34,"26,1","56,2","16,69",
02-09-2020 15:03:34,"26,1","56,9","16,89",
02-09-2020 15:33:34,"26,1","57,4","17,03",
02-09-2020 16:03:34,"26,1","58,3","17,27",
02-09-2020 16:33:34,"26,0","57,7","17,02",
02-09-2020 17:03:34,"25,8","57,4","16,75",
02-09-2020 17:33:34,"25,8","58,6","17,07",
02-09-2020 18:03:34,"25,7","59,9","17,32",
02-09-2020 18:33:34,"25,7","61,5","17,74",
02-09-2020 19:03:34,"25,6","61,3","17,60",
02-09-2020 19:33:34,"25,5","62,0","17,68",
02-09-2020 20:03:34,"25,5","62,6","17,84",
02-09-2020 20:33:34,"25,5","62,8","17,89",
02-09-2020 21:03:34,"25,4","63,6","17,99",
02-09-2020 21:33:34,"25,3","63,8","17,95",
02-09-2020 22:03:34,"25,2","64,3","17,98",
02-09-2020 22:33:34,"25,1","64,1","17,84",
02-09-2020 23:03:34,"25,1","64,8","18,01",
02-09-2020 23:33:34,"25,0","65,0","17,96",
03-09-2020 00:03:34,"25,0","65,2","18,01",
03-09-2020 00:33:34,"25,0","65,0","17,96",
03-09-2020 01:03:34,"24,9","64,8","17,82",
03-09-2020 01:33:34,"24,8","64,9","17,75",
03-09-2020 02:03:34,"24,8","65,0","17,77",
03-09-2020 02:33:34,"24,7","65,2","17,73",
03-09-2020 03:03:34,"24,6","64,9","17,56",
03-09-2020 03:33:34,"24,5","65,0","17,49",
03-09-2020 04:03:34,"24,4","64,7","17,32",
03-09-2020 04:33:34,"24,3","64,8","17,25",
03-09-2020 05:03:34,"24,2","64,7","17,13",
03-09-2020 05:33:34,"24,2","64,5","17,08",
03-09-2020 06:03:34,"24,1","64,4","16,96",
03-09-2020 06:33:34,"24,0","64,8","16,97",
03-09-2020 07:03:34,"24,0","64,4","16,87",
03-09-2020 07:33:34,"24,1","64,3","16,94",
03-09-2020 08:03:34,"24,4","64,1","17,17",
03-09-2020 08:33:34,"24,6","63,5","17,21",
03-09-2020 09:03:34,"24,8","63,7","17,45",
03-09-2020 09:33:34,"25,1","63,2","17,61",
03-09-2020 10:03:34,"25,4","62,6","17,74",
03-09-2020 10:33:34,"25,7","62,4","17,97",
03-09-2020 11:03:34,"25,9","60,8","17,75",
03-09-2020 11:33:34,"26,1","59,2","17,51",
03-09-2020 12:03:34,"26,3","57,6","17,27",
03-09-2020 12:33:34,"26,5","57,2","17,34",
03-09-2020 13:03:34,"26,6","57,7","17,57",
03-09-2020 13:33:34,"26,6","55,0","16,82",
03-09-2020 14:03:34,"26,7","56,1","17,22",
03-09-2020 14:33:34,"26,7","57,6","17,64",
03-09-2020 15:03:34,"26,7","57,6","17,64",
03-09-2020 15:33:34,"26,7","57,9","17,72",
03-09-2020 16:03:34,"26,6","57,8","17,60",
03-09-2020 16:33:34,"26,5","57,7","17,48",
03-09-2020 17:03:34,"26,4","56,8","17,14",
03-09-2020 17:33:34,"26,2","57,5","17,15",
03-09-2020 18:03:34,"26,0","58,5","17,23",
03-09-2020 18:33:34,"25,9","58,6","17,17",
03-09-2020 19:03:34,"25,8","60,1","17,47",
03-09-2020 19:33:34,"25,6","60,6","17,42",
03-09-2020 20:03:34,"25,6","61,4","17,62",
03-09-2020 20:33:34,"25,5","62,8","17,89",
03-09-2020 21:03:34,"25,5","63,7","18,11",
03-09-2020 21:33:34,"25,4","64,3","18,17",
03-09-2020 22:03:34,"25,3","64,5","18,12",
03-09-2020 22:33:34,"25,3","64,9","18,22",
03-09-2020 23:03:34,"25,2","65,0","18,15",
03-09-2020 23:33:34,"25,1","65,5","18,18",
04-09-2020 00:03:34,"25,1","65,2","18,10",
04-09-2020 00:33:34,"25,1","65,2","18,10",
04-09-2020 01:03:34,"25,0","65,3","18,04",
04-09-2020 01:33:34,"24,9","65,3","17,94",
04-09-2020 02:03:34,"24,9","64,8","17,82",
04-09-2020 02:33:34,"24,9","64,6","17,77",
04-09-2020 03:03:34,"24,8","64,5","17,65",
04-09-2020 03:33:34,"24,8","64,5","17,65",
04-09-2020 04:03:34,"24,7","64,4","17,53",
04-09-2020 04:33:34,"24,6","64,1","17,36",
04-09-2020 05:03:34,"24,5","63,9","17,22",
04-09-2020 05:33:34,"24,5","63,9","17,22",
04-09-2020 06:03:34,"24,5","63,8","17,19",
04-09-2020 06:33:34,"24,3","63,4","16,90",
04-09-2020 07:03:34,"24,3","63,6","16,96",
04-09-2020 07:33:34,"24,4","63,1","16,92",
04-09-2020 08:03:34,"24,7","62,2","16,98",
04-09-2020 08:33:34,"25,0","61,7","17,14",
04-09-2020 09:03:34,"25,2","61,4","17,25",
04-09-2020 09:33:34,"25,3","62,3","17,57",
04-09-2020 10:03:34,"25,7","61,7","17,79",
04-09-2020 10:33:34,"25,9","61,5","17,93",
04-09-2020 11:03:34,"26,1","61,8","18,20",
04-09-2020 11:33:34,"26,4","61,8","18,48",
04-09-2020 12:03:34,"26,5","60,8","18,31",
04-09-2020 12:33:34,"26,6","60,3","18,27",
04-09-2020 13:03:34,"26,7","60,1","18,32",
04-09-2020 13:33:34,"26,9","58,3","18,02",
04-09-2020 14:03:34,"26,8","58,9","18,09",
04-09-2020 14:33:34,"26,9","59,1","18,24",
04-09-2020 15:03:34,"26,9","59,4","18,32",
04-09-2020 15:33:34,"26,9","58,5","18,07",
04-09-2020 16:03:34,"26,8","57,7","17,76",
04-09-2020 16:33:34,"26,7","56,9","17,45",
04-09-2020 17:03:34,"26,6","56,5","17,24",
04-09-2020 17:33:34,"26,4","55,6","16,80",
04-09-2020 18:03:34,"26,3","56,4","16,93",
04-09-2020 18:33:34,"26,1","57,1","16,94",
04-09-2020 19:03:34,"26,1","57,7","17,11",
04-09-2020 19:33:34,"25,9","58,2","17,06",
04-09-2020 20:03:34,"25,8","59,8","17,39",
04-09-2020 20:33:34,"25,8","61,1","17,73",
04-09-2020 21:03:34,"25,7","62,6","18,02",
04-09-2020 21:33:34,"25,7","64,3","18,45",
04-09-2020 22:03:34,"25,5","64,1","18,21",
04-09-2020 22:33:34,"25,4","64,6","18,24",
04-09-2020 23:03:34,"25,4","65,5","18,46",
04-09-2020 23:33:34,"25,3","65,6","18,39",
05-09-2020 00:03:34,"25,3","66,0","18,49",
05-09-2020 00:33:34,"25,2","66,6","18,54",
05-09-2020 01:03:34,"25,1","66,3","18,37",
05-09-2020 01:33:34,"25,0","64,8","17,91",
05-09-2020 02:03:34,"25,0","64,0","17,72",
05-09-2020 02:33:34,"24,9","63,7","17,55",
05-09-2020 03:03:34,"24,8","63,1","17,30",
05-09-2020 03:33:34,"24,8","62,5","17,15",
05-09-2020 04:03:34,"24,7","61,9","16,90",
05-09-2020 04:33:34,"24,6","61,0","16,58",
05-09-2020 05:03:34,"24,5","60,9","16,46",
05-09-2020 05:33:34,"24,5","60,6","16,38",
05-09-2020 06:03:34,"24,5","60,3","16,30",
05-09-2020 06:33:34,"24,5","60,1","16,25",
05-09-2020 07:03:34,"24,3","60,4","16,14",
05-09-2020 07:33:34,"24,4","60,4","16,24",
05-09-2020 08:03:34,"24,7","59,2","16,20",
05-09-2020 08:33:34,"24,9","58,9","16,31",
05-09-2020 09:03:34,"25,2","59,4","16,73",
05-09-2020 09:33:34,"25,4","59,5","16,94",
05-09-2020 10:03:34,"25,7","60,7","17,54",
05-09-2020 10:33:34,"26,0","60,2","17,69",
05-09-2020 11:03:34,"26,2","60,5","17,95",
05-09-2020 11:33:34,"26,5","61,3","18,44",
05-09-2020 12:03:34,"26,6","59,9","18,17",
05-09-2020 12:33:34,"26,7","59,9","18,26",
05-09-2020 13:03:34,"26,9","59,1","18,24",
05-09-2020 13:33:34,"26,9","58,5","18,07",
05-09-2020 14:03:34,"27,0","57,9","18,00",
05-09-2020 14:33:34,"27,1","56,3","17,65",
05-09-2020 15:03:34,"27,0","56,9","17,73",
05-09-2020 15:33:34,"27,0","57,5","17,89",
05-09-2020 16:03:34,"26,9","58,2","17,99",
05-09-2020 16:33:34,"26,9","58,0","17,94",
05-09-2020 17:03:34,"26,8","57,7","17,76",
05-09-2020 17:33:34,"26,6","59,4","18,04",
05-09-2020 18:03:34,"26,5","60,6","18,26",
05-09-2020 18:33:34,"26,4","60,2","18,06",
05-09-2020 19:03:34,"26,3","60,8","18,12",
05-09-2020 19:33:34,"26,2","62,4","18,44",
05-09-2020 20:03:34,"26,1","63,7","18,68",
05-09-2020 20:33:34,"26,0","64,7","18,84",
05-09-2020 21:03:34,"25,9","65,6","18,96",
05-09-2020 21:33:34,"25,9","67,2","19,35",
05-09-2020 22:03:34,"25,8","68,4","19,54",
05-09-2020 22:33:34,"25,7","68,7","19,51",
05-09-2020 23:03:34,"25,7","69,2","19,63",
05-09-2020 23:33:34,"25,6","69,3","19,56",
06-09-2020 00:03:34,"25,5","69,1","19,42",
06-09-2020 00:33:34,"25,4","68,7","19,23",
06-09-2020 01:03:34,"25,4","68,6","19,20",
06-09-2020 01:33:34,"25,3","68,7","19,13",
06-09-2020 02:03:34,"25,3","68,9","19,18",
06-09-2020 02:33:34,"25,2","68,8","19,06",
06-09-2020 03:03:34,"25,1","68,9","18,99",
06-09-2020 03:33:34,"25,0","68,6","18,82",
06-09-2020 04:03:34,"25,0","68,0","18,68",
06-09-2020 04:33:34,"24,9","67,1","18,37",
06-09-2020 05:03:34,"24,8","66,1","18,04",
06-09-2020 05:33:34,"24,7","65,7","17,85",
06-09-2020 06:03:34,"24,6","65,7","17,75",
06-09-2020 06:33:34,"24,6","66,4","17,92",
06-09-2020 07:03:34,"24,7","66,5","18,04",
06-09-2020 07:33:34,"24,7","66,3","17,99",
06-09-2020 08:03:34,"25,0","65,5","18,08",
06-09-2020 08:33:34,"25,2","64,2","17,95",
06-09-2020 09:03:34,"25,4","64,3","18,17",
06-09-2020 09:33:34,"25,6","64,8","18,48",
06-09-2020 10:03:34,"25,9","64,5","18,69",
06-09-2020 10:33:34,"26,1","63,1","18,53",
06-09-2020 11:03:34,"26,3","61,7","18,36",
06-09-2020 11:33:34,"26,6","60,8","18,41",
06-09-2020 12:03:34,"26,8","59,8","18,33",
06-09-2020 12:33:34,"26,9","60,7","18,66",
06-09-2020 13:03:34,"27,0","59,9","18,54",
06-09-2020 13:33:34,"27,2","58,9","18,46",
06-09-2020 14:03:34,"27,1","57,9","18,10",
06-09-2020 14:33:34,"27,2","57,3","18,02",
06-09-2020 15:03:34,"27,1","56,8","17,79",
06-09-2020 15:33:34,"27,1","56,4","17,68",
06-09-2020 16:03:34,"26,9","56,6","17,55",
06-09-2020 16:33:34,"26,8","56,6","17,46",
06-09-2020 17:03:34,"26,7","57,0","17,47",
06-09-2020 17:33:34,"26,5","59,1","17,86",
06-09-2020 18:03:34,"26,4","61,8","18,48",
06-09-2020 18:33:34,"26,3","60,4","18,02",
06-09-2020 19:03:34,"26,1","61,4","18,09",
06-09-2020 19:33:34,"26,0","62,9","18,38",
06-09-2020 20:03:34,"25,9","63,7","18,49",
06-09-2020 20:33:34,"25,9","64,9","18,79",
06-09-2020 21:03:34,"25,8","66,6","19,11",
06-09-2020 21:33:34,"25,8","67,2","19,25",
06-09-2020 22:03:34,"25,8","67,7","19,37",
06-09-2020 22:33:34,"25,7","67,5","19,23",
06-09-2020 23:03:34,"25,6","67,4","19,11",
06-09-2020 23:33:34,"25,5","67,5","19,04",
07-09-2020 00:03:34,"25,5","67,5","19,04",
07-09-2020 00:33:34,"25,4","67,5","18,94",
07-09-2020 01:03:34,"25,4","66,9","18,80",
07-09-2020 01:33:34,"25,3","66,2","18,54",
07-09-2020 02:03:34,"25,3","65,6","18,39",
07-09-2020 02:33:34,"25,2","65,4","18,25",
07-09-2020 03:03:34,"25,0","65,3","18,04",
07-09-2020 03:33:34,"24,9","65,4","17,96",
07-09-2020 04:03:34,"24,8","65,5","17,89",
07-09-2020 04:33:34,"24,8","65,3","17,84",
07-09-2020 05:03:34,"24,7","65,5","17,80",
07-09-2020 05:33:34,"24,7","64,7","17,60",
07-09-2020 06:03:34,"24,6","64,8","17,53",
07-09-2020 06:33:34,"24,5","64,5","17,37",
07-09-2020 07:03:34,"24,5","64,2","17,29",
07-09-2020 07:33:34,"24,6","63,7","17,26",
07-09-2020 08:03:34,"24,9","62,9","17,35",
07-09-2020 08:33:34,"25,1","62,1","17,33",
07-09-2020 09:03:34,"25,3","61,9","17,47",
07-09-2020 09:33:34,"25,5","61,8","17,63",
07-09-2020 10:03:34,"25,8","63,0","18,22",
07-09-2020 10:33:34,"26,2","62,6","18,50",
07-09-2020 11:03:34,"26,4","62,1","18,56",
07-09-2020 11:33:34,"26,6","61,1","18,48",
07-09-2020 12:03:34,"26,7","59,0","18,02",
07-09-2020 12:33:34,"26,9","59,4","18,32",
07-09-2020 13:03:34,"26,9","59,6","18,37",
07-09-2020 13:33:34,"26,9","60,2","18,53",
07-09-2020 14:03:34,"27,1","59,3","18,48",
07-09-2020 14:33:34,"27,2","58,1","18,24",
07-09-2020 15:03:34,"27,1","57,9","18,10",
07-09-2020 15:33:34,"27,1","58,2","18,18",
07-09-2020 16:03:34,"27,1","58,2","18,18",
07-09-2020 16:33:34,"27,0","59,6","18,46",
07-09-2020 17:03:34,"26,9","60,2","18,53",
07-09-2020 17:33:34,"26,8","61,0","18,65",
07-09-2020 18:03:34,"26,6","61,3","18,54",
07-09-2020 18:33:34,"26,5","63,4","18,98",
07-09-2020 19:03:34,"26,3","65,0","19,19",
07-09-2020 19:33:34,"26,3","66,3","19,51",
07-09-2020 20:03:34,"26,2","67,0","19,58",
07-09-2020 20:33:34,"26,1","67,7","19,66",
07-09-2020 21:03:34,"26,1","68,2","19,78",
07-09-2020 21:33:34,"26,0","68,5","19,75",
07-09-2020 22:03:34,"26,0","68,9","19,84",
07-09-2020 22:33:34,"25,9","69,4","19,87",
07-09-2020 23:03:34,"25,9","69,2","19,82",
07-09-2020 23:33:34,"25,9","69,1","19,80",
08-09-2020 00:03:34,"25,8","69,3","19,75",
08-09-2020 00:33:34,"25,8","69,4","19,77",
08-09-2020 01:03:34,"25,8","69,6","19,82",
08-09-2020 01:33:34,"25,7","69,2","19,63",
08-09-2020 02:03:34,"25,6","68,8","19,44",
08-09-2020 02:33:34,"25,6","68,1","19,28",
08-09-2020 03:03:34,"25,6","67,8","19,21",
08-09-2020 03:33:34,"25,5","67,7","19,09",
08-09-2020 04:03:34,"25,5","67,6","19,06",
08-09-2020 04:33:34,"25,4","67,2","18,87",
08-09-2020 05:03:34,"25,4","66,8","18,78",
08-09-2020 05:33:34,"25,4","66,6","18,73",
08-09-2020 06:03:34,"25,3","66,0","18,49",
08-09-2020 06:33:34,"25,3","66,0","18,49",
08-09-2020 07:03:34,"25,3","65,9","18,46",
08-09-2020 07:33:34,"25,5","64,5","18,31",
08-09-2020 08:03:34,"25,6","63,9","18,26",
08-09-2020 08:33:34,"25,8","63,0","18,22",
08-09-2020 09:03:34,"25,9","62,5","18,19",
08-09-2020 09:33:34,"26,2","62,9","18,57",
08-09-2020 10:03:34,"26,5","63,1","18,91",
08-09-2020 10:33:34,"26,7","63,3","19,14",
08-09-2020 11:03:34,"27,0","63,3","19,43",
08-09-2020 11:33:34,"27,2","63,5","19,67",
08-09-2020 12:03:34,"27,5","61,6","19,46",
08-09-2020 12:33:34,"27,5","62,5","19,70",
08-09-2020 13:03:34,"27,6","62,3","19,74",
08-09-2020 13:33:34,"27,6","61,1","19,42",
08-09-2020 14:03:34,"27,7","60,7","19,41",
08-09-2020 14:33:34,"27,8","59,7","19,24",
08-09-2020 15:03:34,"27,8","58,8","19,00",
08-09-2020 15:33:34,"27,8","58,3","18,86",
08-09-2020 16:03:34,"27,7","58,1","18,71",
08-09-2020 16:33:34,"27,6","57,9","18,56",
08-09-2020 17:03:34,"27,5","57,7","18,41",
08-09-2020 17:33:34,"27,3","58,3","18,39",
08-09-2020 18:03:34,"27,2","58,9","18,46",
08-09-2020 18:33:34,"27,1","58,1","18,15",
08-09-2020 19:03:34,"27,0","57,8","17,98",
08-09-2020 19:33:34,"26,9","58,3","18,02",
08-09-2020 20:03:34,"26,8","59,1","18,14",
08-09-2020 20:33:34,"26,8","59,9","18,36",
08-09-2020 21:03:34,"26,7","60,7","18,47",
08-09-2020 21:33:34,"26,6","60,2","18,25",
08-09-2020 22:03:34,"26,6","60,2","18,25",
08-09-2020 22:33:34,"26,5","59,7","18,02",
08-09-2020 23:03:34,"26,4","59,9","17,98",
08-09-2020 23:33:34,"26,3","59,8","17,86",
09-09-2020 00:03:34,"26,2","60,3","17,90",
09-09-2020 00:33:34,"26,3","60,4","18,02",
09-09-2020 01:03:34,"26,2","61,1","18,11",
09-09-2020 01:33:34,"26,2","60,6","17,98",
09-09-2020 02:03:34,"26,1","60,4","17,83",
09-09-2020 02:33:34,"26,1","60,9","17,96",
09-09-2020 03:03:34,"26,0","61,1","17,92",
09-09-2020 03:33:34,"25,9","61,2","17,85",
09-09-2020 04:03:34,"25,9","61,5","17,93",
09-09-2020 04:33:34,"25,9","61,3","17,88",
09-09-2020 05:03:34,"25,7","61,4","17,72",
09-09-2020 05:33:34,"25,7","62,1","17,90",
09-09-2020 06:03:34,"25,6","62,1","17,80",
09-09-2020 06:33:34,"25,6","62,1","17,80",
09-09-2020 07:03:34,"25,7","62,0","17,87",
09-09-2020 07:33:34,"25,7","61,5","17,74",
09-09-2020 08:03:34,"25,9","61,3","17,88",
09-09-2020 08:33:34,"26,2","60,8","18,03",
09-09-2020 09:03:34,"26,4","61,0","18,27",
09-09-2020 09:33:34,"26,6","61,5","18,59",
09-09-2020 10:03:34,"26,9","62,0","19,00",
09-09-2020 10:33:34,"27,1","62,5","19,32",
09-09-2020 11:03:34,"27,3","61,3","19,20",
09-09-2020 11:33:34,"27,5","61,5","19,43",
09-09-2020 12:03:34,"27,7","61,3","19,57",
09-09-2020 12:33:34,"27,7","61,3","19,57",
09-09-2020 13:03:34,"27,9","61,7","19,86",
09-09-2020 13:33:34,"27,9","61,5","19,81",
09-09-2020 14:03:34,"28,1","61,0","19,87",
09-09-2020 14:33:34,"28,2","60,6","19,86",
09-09-2020 15:03:34,"28,2","60,2","19,75",
09-09-2020 15:33:34,"28,1","60,3","19,68",
09-09-2020 16:03:34,"28,0","60,4","19,61",
09-09-2020 16:33:34,"28,0","60,7","19,69",
09-09-2020 17:03:34,"27,8","60,8","19,53",
09-09-2020 17:33:34,"27,7","61,1","19,52",
09-09-2020 18:03:34,"27,6","61,2","19,45",
09-09-2020 18:33:34,"27,5","61,7","19,49",
09-09-2020 19:03:34,"27,4","61,8","19,42",
09-09-2020 19:33:34,"27,2","61,9","19,26",
09-09-2020 20:03:34,"27,1","62,6","19,34",
09-09-2020 20:33:34,"27,1","63,3","19,52",
09-09-2020 21:03:34,"27,0","64,3","19,68",
